claim_id,evidence_id,label,claim_text,evidence_text
claim-3003,evidence-175982,1,Venus is not hot because of a runaway greenhouse,He also perceived global warming as a growing man-made danger and likened it to the natural development of Venus into a hot life-hostile planet through a kind of runaway greenhouse effect
claim-3003,evidence-515817,1,Venus is not hot because of a runaway greenhouse,"The planet Venus experienced runaway greenhouse effect resulting in an atmosphere which is 96 carbon dioxide with surface atmospheric pressure roughly the same as found 900 m 3,000 ft underwater on Earth"
claim-3003,evidence-1009205,1,Venus is not hot because of a runaway greenhouse,It may have had water oceans in the past but these would have vaporized as the temperature rose due to a runaway greenhouse effect
claim-3003,evidence-791159,0,Venus is not hot because of a runaway greenhouse,Venus receives about twice the sunlight that Earth does which is thought to have contributed to its runaway greenhouse effect
claim-3003,evidence-1018575,0,Venus is not hot because of a runaway greenhouse,A runaway greenhouse effect involving carbon dioxide and water vapor has long ago been hypothesized to have occurred on Venus this idea is still largely accepted citation needed
claim-3003,evidence-1018829,0,Venus is not hot because of a runaway greenhouse,More recent studies have suggested that several billion years ago Venus atmosphere was much more like Earth than it is now and that there were probably substantial quantities of liquid water on the surface but a runaway greenhouse effect was caused by the evaporation of that original water which generated a critical level of greenhouse gases in its atmosphere
claim-3003,evidence-808749,0,Venus is not hot because of a runaway greenhouse,This is the expected pattern if greenhouse gases drive temperature as on Venus
claim-3003,evidence-1043526,0,Venus is not hot because of a runaway greenhouse,Studies have suggested that billions of years ago Venus atmosphere was much more like the one surrounding Earth and that there may have been substantial quantities of liquid water on the surface but after a period of 600 million to several billion years a runaway greenhouse effect was caused by the evaporation of that original water which generated a critical level of greenhouse gases in its atmosphere
claim-3003,evidence-500249,0,Venus is not hot because of a runaway greenhouse,In the extreme the planet Venus is thought to have experienced a very large increase in greenhouse effect over its lifetime so much so that its poles have warmed sufficiently to render its surface temperature effectively isothermal no difference between poles and equator
claim-3003,evidence-241268,0,Venus is not hot because of a runaway greenhouse,Other large-scale climate changes are sometimes loosely called a runaway greenhouse effect although it is not an appropriate description
claim-3003,evidence-578380,0,Venus is not hot because of a runaway greenhouse,This causes a rise in atmospheric carbon which in turn causes positive feedback that can lead to a runaway greenhouse effect
claim-3003,evidence-74211,0,Venus is not hot because of a runaway greenhouse,Researchers have suggested that massive volcanic eruptions through coal beds in Siberia would generate significant greenhouse gases and cause a runaway greenhouse effect
claim-3003,evidence-212168,0,Venus is not hot because of a runaway greenhouse,Thermal runaway occurs in electronic systems because some aspect of a circuit is allowed to pass more current when it gets hotter then the hotter it gets the more current it passes which heats it some more and so it passes yet more current
